1 .155222855D0 -.39721143825D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 .42128485875D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 -.42128485875D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 .44535827925D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 -.44535827925D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 .46943169975D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .155222855D0 -.46943169975D0 .003235130000000003D0 .0240734205D0 690D-9 0 IVC     
1 .1568841D0 .48520621D0 .006557619999999986D0 .007475599999999971D0 690D-9 0 IVC     
1 .1568841D0 -.48520621D0 .006557619999999986D0 .007475599999999971D0 690D-9 0 IVC     
1 .17308124D0 .5083252D0 .03895189999999998D0 .03876237999999999D0 690D-9 0 IVC     
1 .17308124D0 -.5083252D0 .03895189999999998D0 .03876237999999999D0 690D-9 0 IVC     
1 .17158027D0 .5414275175D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .17158027D0 -.5414275175D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .17158027D0 .5688697725D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .17158027D0 -.5688697725D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .20753023D0 .5414275175D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .20753023D0 -.5414275175D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .20753023D0 .5688697725D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .20753023D0 -.5688697725D0 .03594996D0 .02744225500000003D0 690D-9 0 IVC     
1 .2227595662107626D0 .590035644D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2227595662107626D0 -.590035644D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2272139879082525D0 .604925132D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2272139879082525D0 -.604925132D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2316684096057424D0 .61981462D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2316684096057424D0 -.61981462D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2361228313032323D0 .634704108D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2361228313032323D0 -.634704108D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2405772530007221D0 .649593596D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2405772530007221D0 -.649593596D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .245031674698212D0 .664483084D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .245031674698212D0 -.664483084D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2494860963957019D0 .679372572D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2494860963957019D0 -.679372572D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2539405180931918D0 .69426206D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2539405180931918D0 -.69426206D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2583949397906816D0 .7091515479999999D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2583949397906816D0 -.7091515479999999D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2628493614881716D0 .724041036D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2628493614881716D0 -.724041036D0 .008347110724035295D0 .014889488D0 690D-9 0 IVC     
1 .2744485291340876D0 .7353620199999999D0 .0078793017318248D0 .007752480000000062D0 690D-9 0 IVC     
1 .2744485291340876D0 -.7353620199999999D0 .0078793017318248D0 .007752480000000062D0 690D-9 0 IVC     
1 .2665692274022628D0 .7353620199999999D0 .0078793017318248D0 .007752480000000062D0 690D-9 0 IVC     
1 .2665692274022628D0 -.7353620199999999D0 .0078793017318248D0 .007752480000000062D0 690D-9 0 IVC     
1 .2702384593995754D0 .741891275D0 .01126265040028304D0 .005306029999999962D0 690D-9 0 IVC     
1 .2702384593995754D0 -.741891275D0 .01126265040028304D0 .005306029999999962D0 690D-9 0 IVC     
1 .2815011097998584D0 .741891275D0 .01126265040028304D0 .005306029999999962D0 690D-9 0 IVC     
1 .2815011097998584D0 -.741891275D0 .01126265040028304D0 .005306029999999962D0 690D-9 0 IVC     
1 .272087045D0 .74687501D0 .01335275D0 .004661440000000017D0 690D-9 0 IVC     
1 .272087045D0 -.74687501D0 .01335275D0 .004661440000000017D0 690D-9 0 IVC     
1 .285439795D0 .74687501D0 .01335275D0 .004661440000000017D0 690D-9 0 IVC     
1 .285439795D0 -.74687501D0 .01335275D0 .004661440000000017D0 690D-9 0 IVC     
1 .27992878D0 .75765039D0 .02903622D0 .01688931999999999D0 690D-9 0 IVC     
1 .27992878D0 -.75765039D0 .02903622D0 .01688931999999999D0 690D-9 0 IVC     
1 .28837344D0 .78125982D0 .04592553999999999D0 .03032953999999999D0 690D-9 0 IVC     
1 .28837344D0 -.78125982D0 .04592553999999999D0 .03032953999999999D0 690D-9 0 IVC     
1 .28837344D0 .8115893599999999D0 .04592553999999999D0 .03032953999999999D0 690D-9 0 IVC     
1 .28837344D0 -.8115893599999999D0 .04592553999999999D0 .03032953999999999D0 690D-9 0 IVC     
1 .3169268733333334D0 .8095423492197313D0 .01118132666666666D0 .03085486261631665D0 690D-9 0 IVC     
1 .3169268733333334D0 -.8095423492197313D0 .01118132666666666D0 .03085486261631665D0 690D-9 0 IVC     
1 .3281082D0 .8094429160132768D0 .01118132666666666D0 .02378872455711523D0 690D-9 0 IVC     
1 .3281082D0 -.8094429160132768D0 .01118132666666666D0 .02378872455711523D0 690D-9 0 IVC     
1 .3392895266666667D0 .8093115811609051D0 .01118132666666666D0 .0166587832060795D0 690D-9 0 IVC     
1 .3392895266666667D0 -.8093115811609051D0 .01118132666666666D0 .0166587832060795D0 690D-9 0 IVC     
1 .3580611685D0 .8132976073085207D0 .026361957D0 .0131017953829583D0 690D-9 0 IVC     
1 .3580611685D0 -.8132976073085207D0 .026361957D0 .0131017953829583D0 690D-9 0 IVC     
1 .3844231255D0 .821400994456124D0 .026361957D0 .01311776108775209D0 690D-9 0 IVC     
1 .3844231255D0 -.821400994456124D0 .026361957D0 .01311776108775209D0 690D-9 0 IVC     
1 .4107850825D0 .8295043816037271D0 .026361957D0 .01313372679254565D0 690D-9 0 IVC     
1 .4107850825D0 -.8295043816037271D0 .026361957D0 .01313372679254565D0 690D-9 0 IVC     
1 .4371470395D0 .8376077687513304D0 .026361957D0 .01314969249733944D0 690D-9 0 IVC     
1 .4371470395D0 -.8376077687513304D0 .026361957D0 .01314969249733944D0 690D-9 0 IVC     
1 .4635089965D0 .8457111558989334D0 .026361957D0 .013165658202133D0 690D-9 0 IVC     
1 .4635089965D0 -.8457111558989334D0 .026361957D0 .013165658202133D0 690D-9 0 IVC     
1 .4898709535D0 .8538145430465367D0 .026361957D0 .01318162390692679D0 690D-9 0 IVC     
1 .4898709535D0 -.8538145430465367D0 .026361957D0 .01318162390692679D0 690D-9 0 IVC     
1 .5162329105D0 .8619179301941398D0 .026361957D0 .01319758961172035D0 690D-9 0 IVC     
1 .5162329105D0 -.8619179301941398D0 .026361957D0 .01319758961172035D0 690D-9 0 IVC     
1 .5425948675D0 .870021317341743D0 .026361957D0 .01321355531651414D0 690D-9 0 IVC     
1 .5425948675D0 -.870021317341743D0 .026361957D0 .01321355531651414D0 690D-9 0 IVC     
1 .5689568245D0 .8781247044893461D0 .026361957D0 .0132295210213077D0 690D-9 0 IVC     
1 .5689568245D0 -.8781247044893461D0 .026361957D0 .0132295210213077D0 690D-9 0 IVC     
1 .5953187814999999D0 .8862280916369494D0 .026361957D0 .01324548672610149D0 690D-9 0 IVC     
1 .5953187814999999D0 -.8862280916369494D0 .026361957D0 .01324548672610149D0 690D-9 0 IVC     
1 .6137977266666667D0 .8964588118607144D0 .01059593333333334D0 .02235765351590446D0 690D-9 0 IVC     
1 .6137977266666667D0 -.8964588118607144D0 .01059593333333334D0 .02235765351590446D0 690D-9 0 IVC     
1 .62439366D0 .8996148288596116D0 .01059593333333334D0 .02214887662317655D0 690D-9 0 IVC     
1 .62439366D0 -.8996148288596116D0 .01059593333333334D0 .02214887662317655D0 690D-9 0 IVC     
1 .6349895933333333D0 .9027891847312205D0 .01059593333333334D0 .02190342198502582D0 690D-9 0 IVC     
1 .6349895933333333D0 -.9027891847312205D0 .01059593333333334D0 .02190342198502582D0 690D-9 0 IVC     
1 .64589116D0 .9075924219955975D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .64589116D0 -.9075924219955975D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .64589116D0 .9322559251973586D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .64589116D0 -.9322559251973586D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .64589116D0 .9569194283991195D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .64589116D0 -.9569194283991195D0 .0112072D0 .02466350320176099D0 690D-9 0 IVC     
1 .65709836D0 .9105250623778076D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .65709836D0 -.9105250623778076D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .65709836D0 .9340155094266847D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .65709836D0 -.9340155094266847D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .65709836D0 .9575059564755615D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .65709836D0 -.9575059564755615D0 .0112072D0 .02349044704887693D0 690D-9 0 IVC     
1 .66830556D0 .9125729748197292D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .66830556D0 -.9125729748197292D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .66830556D0 .9331209098351443D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .66830556D0 -.9331209098351443D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .66830556D0 .9536688448505594D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .66830556D0 -.9536688448505594D0 .0112072D0 .02054793501541511D0 690D-9 0 IVC     
1 .6795127599999999D0 .9137316931983493D0 .0112072D0 .01582703485535109D0 690D-9 0 IVC     
1 .6795127599999999D0 -.9137316931983493D0 .0112072D0 .01582703485535109D0 690D-9 0 IVC     
1 .6795127599999999D0 .9295587280537004D0 .0112072D0 .01582703485535109D0 690D-9 0 IVC     
1 .6795127599999999D0 -.9295587280537004D0 .0112072D0 .01582703485535109D0 690D-9 0 IVC     
